768,192,576
562,552,10
744,736,8
1485,805,680
831,829,2
846,834,12
207,196,11
903,878,25
1474,845,629
264,250,14
675,673,2
883,826,57
951,947,4
542,206,336
168,154,14
192,188,4
929,919,10
267,172,95
966,958,8
1380,822,558
220,213,7
279,243,36
389,192,197
174,170,4
220,197,23
890,885,5
290,179,111
1163,933,230
343,171,172
173,164,9
1160,941,219
203,169,34
191,180,11
171,160,11
950,848,102
924,879,45
196,186,10
827,824,3
168,141,27
830,807,23
243,147,96
874,865,9
217,187,30
1089,905,184
858,851,7
305,210,95
1196,1005,191
198,186,12
887,876,11
1193,828,365
904,901,3
207,197,10
216,204,12
192,164,28
189,182,7
511,185,326
178,167,11
1146,837,309
257,216,41
206,199,7
180,170,10
270,257,13
247,238,9
194,188,6
186,174,12
767,750,17
913,747,166
254,250,4
209,194,15
886,880,6
218,170,48
918,912,6
1105,751,354
461,227,234
235,231,4
956,941,15
928,911,17
913,906,7
546,216,330
1001,981,20
1659,989,670
292,216,76
361,227,134
294,159,135
984,968,16
189,184,5
277,188,89
1187,967,220
920,912,8
206,198,8
231,203,28
485,197,288
803,800,3
255,185,70
294,243,51
890,883,7
887,884,3
218,211,7
234,210,24
488,195,293
241,239,2
928,924,4
364,200,164
987,979,8
1064,951,113
1200,987,213
228,222,6
982,978,4
887,875,12
971,963,8
462,141,321
1201,973,228
861,853,8
207,201,6
851,848,3
192,181,11
1104,176,928
242,195,47
183,168,15
278,192,86
873,871,2
352,194,158
936,904,32
420,189,231
990,983,7
234,203,31
566,208,358
221,206,15
314,213,101
244,239,5
880,871,9
196,192,4
204,192,12
949,939,10
1170,902,268
171,158,13
872,744,128
854,809,45
571,178,393
756,196,560
583,166,417
248,164,84
929,843,86
212,209,3
209,201,8
363,219,144
1091,832,259
447,174,273
946,935,11
861,818,43
1043,835,208
511,188,323
489,184,305
424,225,199
1069,944,125
356,186,170
210,180,30
1136,1046,90
307,198,109
308,193,115
180,170,10
990,920,70
478,238,240
217,207,10
224,205,19
221,198,23
1189,953,236
193,183,10
934,827,107
934,929,5
551,186,365
841,833,8
256,250,6
994,991,3
253,155,98
1261,1055,206
1000,945,55
1114,1009,105
1177,1061,116
165,151,14
932,925,7
1154,964,190
966,941,25
1391,913,478
1334,1031,303
231,228,3
917,905,12
190,184,6
233,192,41
164,153,11
233,229,4
964,956,8
1064,929,135
920,917,3
198,190,8
256,249,7
498,167,331
1041,989,52
895,840,55
331,215,116
1051,857,194
183,172,11
207,175,32
974,948,26
157,151,6
984,968,16
131,117,14
1099,664,435
