87,46,41
67,47,20
244,205,39
231,178,53
218,183,35
63,45,18
228,196,32
279,234,45
211,179,32
216,183,33
138,48,90
69,56,13
130,63,67
192,179,13
229,181,48
261,209,52
100,57,43
205,168,37
57,51,6
90,73,17
80,58,22
90,50,40
224,194,30
227,208,19
222,198,24
280,243,37
230,212,18
58,42,16
63,44,19
222,170,52
60,44,16
217,184,33
251,218,33
100,51,49
274,177,97
112,50,62
65,59,6
111,47,64
63,47,16
312,237,75
225,180,45
185,181,4
70,55,15
243,211,32
100,56,44
63,60,3
81,58,23
89,68,21
88,57,31
92,89,3
239,187,52
70,67,3
121,72,49
67,60,7
64,52,12
133,77,56
221,185,36
207,185,22
67,59,8
124,74,50
96,67,29
88,69,19
71,64,7
248,213,35
246,204,42
107,48,59
234,227,7
131,63,68
233,226,7
240,177,63
76,47,29
60,56,4
242,195,47
207,181,26
97,54,43
82,53,29
74,56,18
83,48,35
73,52,21
237,208,29
274,203,71
55,45,10
185,174,11
140,88,52
198,183,15
262,238,24
102,47,55
77,56,21
234,193,41
242,184,58
246,196,50
187,184,3
215,187,28
91,45,46
226,198,28
201,178,23
219,187,32
193,186,7
72,59,13
72,52,20
75,62,13
252,178,74
102,79,23
108,87,21
74,53,21
97,57,40
333,189,144
243,194,49
112,75,37
84,50,34
107,53,54
219,188,31
85,60,25
92,71,21
251,214,37
89,57,32
246,225,21
83,64,19
97,62,35
219,190,29
96,71,25
93,72,21
90,72,18
106,56,50
103,44,59
254,220,34
203,180,23
235,212,23
215,193,22
71,43,28
227,202,25
122,67,55
110,66,44
242,206,36
204,184,20
97,51,46
223,190,33
267,226,41
76,62,14
104,57,47
196,187,9
68,58,10
82,64,18
217,191,26
115,63,52
66,53,13
279,217,62
226,176,50
96,50,46
133,77,56
82,44,38
228,210,18
87,55,32
249,200,49
215,193,22
210,196,14
97,89,8
123,69,54
223,198,25
100,73,27
102,62,40
196,171,25
223,176,47
77,45,32
209,178,31
70,52,18
234,220,14
74,47,27
93,57,36
255,185,70
201,178,23
214,202,12
84,41,43
281,248,33
53,42,11
236,203,33
257,217,40
122,74,48
236,172,64
194,170,24
315,240,75
57,44,13
239,203,36
153,73,80
223,195,28
211,174,37
67,51,16
98,93,5
214,200,14
79,48,31
97,48,49
277,179,98
238,198,40
217,192,25
279,237,42
194,186,8
257,249,8
156,45,111
168,164,4
140,77,63
108,55,53
63,52,11
106,65,41
280,229,51
278,202,76
96,65,31
64,49,15
217,211,6
117,42,75
210,196,14
209,188,21
104,44,60
70,51,19
62,42,20
204,191,13
230,205,25
275,216,59
236,201,35
92,46,46
243,184,59
238,210,28
129,41,88
222,176,46
195,181,14
195,177,18
257,204,53
92,47,45
53,47,6
250,240,10
227,178,49
100,46,54
234,181,53
199,174,25
245,206,39
215,188,27
217,175,42
100,81,19
202,182,20
226,185,41
116,78,38
257,184,73
270,256,14
209,164,45
251,186,65
332,272,60
203,174,29
118,66,52
260,231,29
89,64,25
265,234,31
199,114,85
100,81,19
287,230,57
85,51,34
159,107,52
82,64,18
301,218,83
57,53,4
74,66,8
226,174,52
95,47,48
99,79,20
216,196,20
254,197,57
229,198,31
128,45,83
205,199,6
208,197,11
90,75,15
200,195,5
287,204,83
138,47,91
197,189,8
149,59,90
194,182,12
213,210,3
63,53,10
122,116,6
130,79,51
268,227,41
328,236,92
117,60,57
94,72,22
75,68,7
91,78,13
83,74,9
48,45,3
255,194,61
77,64,13
138,97,41
143,88,55
216,191,25
219,207,12
144,72,72
114,99,15
123,118,5
147,126,21
158,94,64
268,232,36
137,85,52
273,219,54
230,222,8
75,49,26
106,92,14
95,53,42
61,51,10
276,207,69
118,111,7
75,42,33
276,216,60
239,193,46
90,43,47
235,203,32
220,174,46
219,171,48
107,83,24
264,250,14
85,55,30
84,54,30
81,79,2
261,195,66
212,183,29
196,172,24
62,55,7
56,48,8
236,179,57
110,52,58
121,93,28
122,54,68
315,273,42
247,167,80
226,198,28
207,168,39
87,64,23
118,79,39
104,67,37
95,79,16
102,84,18
195,177,18
95,69,26
82,50,32
75,67,8
133,82,51
232,187,45
212,190,22
219,211,8
218,177,41
114,85,29
197,179,18
110,70,40
88,49,39
249,199,50
245,188,57
202,185,17
218,175,43
58,47,11
101,47,54
137,80,57
210,186,24
240,182,58
246,214,32
114,63,51
272,253,19
205,181,24
235,182,53
186,174,12
89,48,41
212,174,38
188,174,14
144,57,87
55,52,3
68,55,13
72,67,5
266,188,78
85,47,38
112,54,58
179,175,4
67,50,17
105,67,38
224,182,42
123,68,55
227,207,20
237,205,32
86,69,17
86,61,25
86,81,5
202,195,7
118,55,63
104,67,37
92,72,20
82,71,11
226,189,37
233,180,53
111,89,22
87,51,36
193,180,13
121,75,46
79,64,15
70,44,26
127,94,33
233,195,38
138,68,70
224,195,29
198,186,12
193,188,5
214,180,34
196,190,6
94,46,48
82,48,34
64,51,13
115,70,45
216,180,36
273,204,69
100,44,56
256,205,51
204,197,7
226,217,9
106,44,62
113,53,60
227,173,54
238,204,34
84,60,24
200,174,26
101,56,45
193,181,12
61,50,11
89,66,23
192,174,18
82,48,34
84,54,30
68,46,22
231,204,27
227,184,43
72,55,17
229,201,28
71,44,27
